year,month,day,epo index (m)
1974,3,12,-70.92
1974,3,13,-62.45
1974,3,14,-104.92
1974,3,15,-102.01
1974,3,16,-57.67
1974,3,17,-81.51
1974,3,18,-154.89
1974,3,19,-186.72
1974,3,20,-184.37
1974,3,21,-207.84
1974,3,22,-224.51
1974,3,23,-194.41
1974,3,24,-137.37
1974,3,25,-71.1
1974,3,26,-27.3
1974,3,27,15.74
1974,3,28,79.35
1974,3,29,81.74
1974,3,30,117.24
1974,3,31,162.06
1974,4,1,190.75
1974,4,2,163.89
1974,4,3,94.96
1974,4,4,23.04
1974,4,5,47.5
1974,4,6,108.52
1974,4,7,87.74
1974,4,8,89.49
1974,4,9,138.0
1974,4,10,153.15
1974,4,11,124.2
1974,4,12,7.8
1974,4,13,-42.08
1974,4,14,13.38
1974,4,15,31.59
1974,4,16,10.86
1974,4,17,14.63
1974,4,18,79.84
1974,4,19,133.48
1974,4,20,115.66
1974,4,21,96.98
1974,4,22,19.39
1974,4,23,-38.79
1974,4,24,-62.81
1974,4,25,-80.86
1974,4,26,-67.32
1974,4,27,-51.94
1974,4,28,-74.51
1974,4,29,-66.93
1974,4,30,-16.25
1974,5,1,42.36
1974,5,2,75.01
1974,5,3,40.66
1974,5,4,59.78
1974,5,5,146.94
1974,5,6,138.18
1974,5,7,100.47
1974,5,8,135.58
1974,5,9,135.4
1974,5,10,137.65
1974,5,11,99.39
1974,5,12,148.75
1974,5,13,215.24
1974,5,14,205.92
1974,5,15,116.1
1974,5,16,-15.84
1974,5,17,-98.53
1974,5,18,-64.98
1974,5,19,-16.87
1974,5,20,-25.44
1974,5,21,-54.75
1974,5,22,-36.15
1974,5,23,15.53
1974,5,24,46.93
1974,5,25,33.71
1974,5,26,-1.65
1974,5,27,-28.33
1974,5,28,-51.86
1974,5,29,-66.31
1974,5,30,-56.3
1974,5,31,-38.06
1974,6,1,9.0
1974,6,2,92.86
1974,6,3,149.54
1974,6,4,178.78
1974,6,5,189.31
1974,6,6,130.12
1974,6,7,73.23
1974,6,8,30.22
1974,6,9,-19.18
1974,6,10,-49.66
1974,6,11,-54.57
1974,6,12,-52.98
1974,6,13,-46.75
1974,6,14,-14.1
1974,6,15,27.64
1974,6,16,39.38
1974,6,17,4.22
1974,6,18,-32.66
1974,6,19,-14.92
1974,6,20,21.11
1974,6,21,-0.42
1974,6,22,-7.34
1974,6,23,-6.86
1974,6,24,54.39
1974,6,25,110.4
1974,6,26,89.41
1974,6,27,69.54
1974,6,28,40.3
1974,6,29,3.57
1974,6,30,19.51
1974,7,1,37.23
1974,7,2,25.41
1974,7,3,31.52
1974,7,4,57.11
1974,7,5,77.35
1974,7,6,87.99
1974,7,7,84.23
1974,7,8,80.77
1974,7,9,97.66
1974,7,10,117.58
1974,7,11,98.36
1974,7,12,45.04
1974,7,13,-14.74
1974,7,14,-33.58
1974,7,15,2.36
1974,7,16,27.09
1974,7,17,14.59
1974,7,18,-0.89
1974,7,19,19.53
1974,7,20,27.0
1974,7,21,53.93
1974,7,22,127.44
1974,7,23,141.44
1974,7,24,93.01
1974,7,25,31.12
1974,7,26,-13.37
1974,7,27,-41.71
1974,7,28,-96.88
1974,7,29,-107.32
1974,7,30,-88.64
1974,7,31,-60.61
1974,8,1,-18.96
1974,8,2,-4.76
1974,8,3,-15.21
1974,8,4,-34.38
1974,8,5,-44.31
1974,8,6,-40.45
1974,8,7,-33.29
1974,8,8,-40.23
1974,8,9,-45.13
1974,8,10,-54.0
1974,8,11,-84.0
1974,8,12,-122.01
1974,8,13,-144.8
1974,8,14,-130.23
1974,8,15,-132.86
1974,8,16,-124.37
1974,8,17,-111.35
1974,8,18,-79.73
1974,8,19,-57.7
1974,8,20,-46.09
1974,8,21,-55.2
1974,8,22,-56.26
1974,8,23,-27.59
1974,8,24,3.67
1974,8,25,11.27
1974,8,26,-44.31
1974,8,27,-128.87
1974,8,28,-175.15
1974,8,29,-181.77
1974,8,30,-201.86
1974,8,31,-224.58
1974,9,1,-270.78
1974,9,2,-281.61
1974,9,3,-232.82
1974,9,4,-150.38
1974,9,5,-80.75
1974,9,6,-25.4
1974,9,7,11.83
1974,9,8,25.81
1974,9,9,8.59
1974,9,10,-50.15
1974,9,11,-90.68
1974,9,12,-92.82
1974,9,13,-66.41
1974,9,14,-17.6
1974,9,15,13.7
1974,9,16,-9.05
1974,9,17,-83.92
1974,9,18,-138.03
1974,9,19,-164.62
1974,9,20,-187.66
1974,9,21,-220.31
1974,9,22,-222.49
1974,9,23,-182.99
1974,9,24,-112.7
1974,9,25,-62.28
1974,9,26,-62.62
1974,9,27,-54.7
1974,9,28,-53.28
1974,9,29,-58.62
1974,9,30,-2.87
1974,10,1,96.79
1974,10,2,146.67
1974,10,3,115.26
1974,10,4,37.14
1974,10,5,-14.06
1974,10,6,-26.72
1974,10,7,-12.34
1974,10,8,21.95
1974,10,9,49.46
1974,10,10,38.72
1974,10,11,13.11
1974,10,12,46.4
1974,10,13,2.52
1974,10,14,37.88
1974,10,15,94.47
1974,10,16,33.65
1974,10,17,-60.03
1974,10,18,-129.5
1974,10,19,-106.21
1974,10,20,-48.12
1974,10,21,-1.4
1974,10,22,8.43
1974,10,23,27.34
1974,10,24,-24.88
1974,10,25,-37.54
1974,10,26,59.79
1974,10,27,136.38
1974,10,28,117.12
1974,10,29,48.3
1974,10,30,29.38
1974,10,31,35.36
1974,11,1,11.81
1974,11,2,-34.02
1974,11,3,10.13
1974,11,4,61.01
1974,11,5,109.96
1974,11,6,117.56
1974,11,7,148.67
1974,11,8,215.77
1974,11,9,217.49
1974,11,10,89.14
1974,11,11,-125.76
1974,11,12,-214.01
1974,11,13,-206.35
1974,11,14,-124.73
1974,11,15,-35.58
1974,11,16,45.11
1974,11,17,99.61
1974,11,18,153.74
1974,11,19,131.07
1974,11,20,76.79
1974,11,21,177.48
1974,11,22,176.35
1974,11,23,72.77
1974,11,24,18.25
1974,11,25,79.83
1974,11,26,64.13
1974,11,27,16.87
1974,11,28,-24.06
1974,11,29,-66.86
1974,11,30,-88.01
1974,12,1,-97.31
1974,12,2,-42.56
1974,12,3,54.17
1974,12,4,105.2
1974,12,5,107.14
1974,12,6,54.13
1974,12,7,6.0
1974,12,8,70.72
1974,12,9,73.93
1974,12,10,72.8
1974,12,11,86.96
1974,12,12,58.21
1974,12,13,58.06
1974,12,14,68.21
1974,12,15,38.38
1974,12,16,58.28
1974,12,17,124.12
1974,12,18,177.32
1974,12,19,172.9
1974,12,20,155.02
1974,12,21,135.44
1974,12,22,48.11
1974,12,23,-12.27
1974,12,24,47.72
1974,12,25,142.34
1974,12,26,213.81
1974,12,27,234.75
1974,12,28,229.04
1974,12,29,259.67
1974,12,30,216.29
1974,12,31,222.93
1975,1,1,253.21
1975,1,2,248.71
1975,1,3,257.33
1975,1,4,262.65
1975,1,5,292.07
1975,1,6,285.17
1975,1,7,270.61
1975,1,8,266.77
1975,1,9,235.58
1975,1,10,191.58
1975,1,11,121.68
1975,1,12,188.69
1975,1,13,187.1
1975,1,14,145.6
1975,1,15,88.04
1975,1,16,82.95
1975,1,17,93.53
1975,1,18,18.93
1975,1,19,24.18
1975,1,20,35.28
1975,1,21,18.94
1975,1,22,54.85
1975,1,23,109.96
1975,1,24,49.95
1975,1,25,-41.58
1975,1,26,-115.54
1975,1,27,-179.84
1975,1,28,-208.12
1975,1,29,-160.15
1975,1,30,-139.25
1975,1,31,-149.48
1975,2,1,-162.76
1975,2,2,-136.33
1975,2,3,-123.61
1975,2,4,-144.4
1975,2,5,-225.96
1975,2,6,-229.87
1975,2,7,-232.5
1975,2,8,-196.86
1975,2,9,-72.93
1975,2,10,39.0
1975,2,11,90.55
1975,2,12,143.45
1975,2,13,215.2
1975,2,14,240.78
1975,2,15,218.79
1975,2,16,168.02
1975,2,17,207.48
1975,2,18,254.63
1975,2,19,294.2
1975,2,20,247.89
1975,2,21,157.22
1975,2,22,144.91
1975,2,23,147.99
1975,2,24,103.48
1975,2,25,58.12
1975,2,26,133.77
1975,2,27,91.22
1975,2,28,-38.58
1975,3,1,-88.92
1975,3,2,-105.54
1975,3,3,-90.7
1975,3,4,-63.04
1975,3,5,-60.35
1975,3,6,-169.05
1975,3,7,-210.38
1975,3,8,-121.62
1975,3,9,-84.41
1975,3,10,-74.29
1975,3,11,-31.81
1975,3,12,23.95
1975,3,13,69.57
1975,3,14,133.93
1975,3,15,110.4
1975,3,16,162.7
1975,3,17,241.31
1975,3,18,224.24
1975,3,19,178.64
1975,3,20,223.87
1975,3,21,246.11
1975,3,22,248.98
1975,3,23,254.94
1975,3,24,224.22
1975,3,25,126.54
1975,3,26,-6.11
1975,3,27,-82.71
1975,3,28,-149.66
1975,3,29,-138.13
1975,3,30,-42.79
1975,3,31,-5.07
1975,4,1,87.56
1975,4,2,87.39
1975,4,3,-19.79
1975,4,4,-112.83
1975,4,5,-131.13
1975,4,6,-46.35
1975,4,7,-25.77
1975,4,8,-93.28
1975,4,9,-84.74
1975,4,10,-101.36
1975,4,11,-94.67
1975,4,12,-81.25
1975,4,13,-104.98
1975,4,14,-172.17
1975,4,15,-198.69
1975,4,16,-161.09
1975,4,17,-75.6
1975,4,18,4.02
1975,4,19,-10.33
1975,4,20,-4.59
1975,4,21,62.48
1975,4,22,131.64
1975,4,23,191.61
1975,4,24,165.94
1975,4,25,154.41
1975,4,26,133.61
1975,4,27,120.39
1975,4,28,90.6
1975,4,29,38.46
1975,4,30,-15.26
1975,5,1,13.24
1975,5,2,46.39
1975,5,3,30.32
1975,5,4,55.18
1975,5,5,81.57
1975,5,6,89.07
1975,5,7,85.26
1975,5,8,19.09
1975,5,9,-98.95
1975,5,10,-79.2
1975,5,11,-4.15
1975,5,12,-23.89
1975,5,13,-31.53
1975,5,14,35.59
1975,5,15,112.46
1975,5,16,165.94
1975,5,17,216.42
1975,5,18,211.71
1975,5,19,127.44
1975,5,20,74.14
1975,5,21,76.98
1975,5,22,92.17
1975,5,23,85.8
1975,5,24,46.51
1975,5,25,49.14
1975,5,26,56.59
1975,5,27,69.07
1975,5,28,40.65
1975,5,29,-19.68
1975,5,30,-82.17
1975,5,31,-87.2
1975,6,1,-27.02
1975,6,2,47.67
1975,6,3,98.46
1975,6,4,137.14
1975,6,5,105.81
1975,6,6,60.54
1975,6,7,18.73
1975,6,8,4.86
1975,6,9,2.89
1975,6,10,24.81
1975,6,11,24.94
1975,6,12,50.74
1975,6,13,73.5
1975,6,14,65.64
1975,6,15,8.35
1975,6,16,-46.19
1975,6,17,-93.81
1975,6,18,-111.35
1975,6,19,-64.55
1975,6,20,-14.23
1975,6,21,1.36
1975,6,22,-6.67
1975,6,23,43.55
1975,6,24,89.4
1975,6,25,63.55
1975,6,26,14.84
1975,6,27,-13.76
1975,6,28,-44.05
1975,6,29,-50.43
1975,6,30,-39.89
1975,7,1,-15.06
1975,7,2,-12.17
1975,7,3,-6.82
1975,7,4,-36.22
1975,7,5,-110.03
1975,7,6,-178.56
1975,7,7,-207.25
1975,7,8,-198.72
1975,7,9,-199.93
1975,7,10,-189.34
1975,7,11,-143.65
1975,7,12,-86.32
1975,7,13,-45.3
1975,7,14,7.26
1975,7,15,55.12
1975,7,16,84.39
1975,7,17,92.53
1975,7,18,74.73
1975,7,19,60.07
1975,7,20,61.35
1975,7,21,65.34
1975,7,22,56.73
1975,7,23,57.36
1975,7,24,97.27
1975,7,25,109.41
1975,7,26,92.91
1975,7,27,93.54
1975,7,28,68.99
1975,7,29,46.89
1975,7,30,36.95
1975,7,31,50.84
1975,8,1,59.61
1975,8,2,53.05
1975,8,3,22.81
1975,8,4,15.72
1975,8,5,49.71
1975,8,6,76.06
1975,8,7,74.64
1975,8,8,55.28
1975,8,9,46.11
1975,8,10,68.58
1975,8,11,51.5
1975,8,12,27.5
1975,8,13,29.15
1975,8,14,44.88
1975,8,15,52.74
1975,8,16,40.73
1975,8,17,36.01
1975,8,18,25.26
1975,8,19,18.51
1975,8,20,19.13
1975,8,21,-2.54
1975,8,22,-8.31
1975,8,23,-41.86
1975,8,24,-86.69
1975,8,25,-99.57
1975,8,26,-73.12
1975,8,27,-47.11
1975,8,28,-12.36
1975,8,29,-31.23
