year,day,month,tahiti,darwin,soi
2020,22,7,1016.20,1012.75,16.23
2020,23,7,1016.57,1012.40,20.93
2020,24,7,1016.41,1012.05,22.16
2020,25,7,1014.89,1012.55,9.00
2020,26,7,1013.88,1012.85,0.46
2020,27,7,1013.63,1012.65,0.13
2020,28,7,1012.80,1012.00,-1.04
2020,29,7,1011.35,1012.35,-12.78
2020,30,7,1011.50,1013.50,-19.30
2020,31,7,1013.00,1012.95,-5.93
2020,1,8,1013.79,1013.05,-6.04
2020,2,8,1013.86,1012.55,-2.38
2020,3,8,1013.59,1012.00,-0.58
2020,4,8,1014.80,1011.20,12.33
2020,5,8,1016.51,1010.60,27.17
2020,6,8,1016.96,1011.10,26.85
2020,7,8,1015.01,1011.70,10.47
2020,8,8,1015.84,1012.30,11.95
2020,9,8,1016.94,1013.15,13.55
2020,10,8,1016.61,1013.20,11.11
2020,11,8,1014.11,1014.05,-10.40
2020,12,8,1013.79,1013.60,-9.57
2020,13,8,1014.06,1012.65,-1.73
2020,14,8,1014.27,1011.65,6.04
2020,15,8,1014.05,1012.20,1.09
2020,16,8,1013.49,1012.60,-5.07
2020,17,8,1014.81,1012.40,4.69
2020,18,8,1016.56,1010.70,26.85
2020,19,8,1017.17,1010.30,33.33
2020,20,8,1018.19,1011.80,30.25
2020,21,8,1017.44,1013.65,13.55
2020,22,8,1017.49,1014.85,6.17
2020,23,8,1017.21,1013.35,14.00
2020,24,8,1016.04,1014.25,0.71
2020,25,8,1015.56,1015.15,-8.16
2020,26,8,1014.96,1014.50,-7.84
2020,27,8,1015.41,1012.70,6.62
2020,28,8,1016.49,1011.65,20.30
2020,29,8,1016.96,1011.75,22.67
2020,30,8,1016.69,1012.00,19.33
2020,31,8,1016.31,1010.90,23.96
2020,1,9,1016.41,1010.60,20.76
2020,2,9,1016.54,1011.55,15.82
2020,3,9,1015.86,1012.50,6.02
2020,4,9,1014.41,1011.75,1.81
2020,5,9,1015.02,1010.35,13.90
2020,6,9,1015.86,1010.35,18.95
2020,7,9,1015.48,1012.80,1.93
2020,8,9,1013.81,1013.55,-12.64
2020,9,9,1012.89,1011.25,-4.33
2020,10,9,1013.23,1010.30,3.43
2020,11,9,1015.73,1011.45,11.55
2020,12,9,1015.13,1012.65,0.72
2020,13,9,1014.93,1012.30,1.62
2020,14,9,1015.56,1011.95,7.52
2020,15,9,1016.94,1012.05,15.22
2020,16,9,1017.63,1012.50,16.67
2020,17,9,1016.88,1012.40,12.76
2020,18,9,1016.20,1012.30,9.27
2020,19,9,1015.73,1011.70,10.05
2020,20,9,1015.63,1010.90,14.26
2020,21,9,1015.21,1010.75,12.64
2020,22,9,1015.52,1010.90,13.60
2020,23,9,1016.57,1012.45,10.59
2020,24,9,1016.86,1012.00,15.04
2020,25,9,1016.23,1011.05,16.97
2020,26,9,1016.29,1011.50,14.62
2020,27,9,1015.92,1012.60,5.78
2020,28,9,1015.20,1012.00,5.05
2020,29,9,1015.38,1010.90,12.76
2020,30,9,1016.71,1009.95,26.47
2020,1,10,1017.10,1011.40,17.05
2020,2,10,1015.51,1010.90,10.39
2020,3,10,1015.00,1011.30,4.83
2020,4,10,1014.35,1010.80,3.91
2020,5,10,1013.98,1009.25,11.12
2020,6,10,1014.46,1009.10,14.98
2020,7,10,1015.85,1010.20,16.75
2020,8,10,1016.32,1010.65,16.87
2020,9,10,1015.51,1010.35,13.75
2020,10,10,1014.50,1009.95,10.02
2020,11,10,1014.54,1009.85,10.88
2020,12,10,1014.49,1009.75,11.19
2020,13,10,1012.74,1010.55,-4.40
2020,14,10,1011.26,1009.85,-9.17
2020,15,10,1011.04,1009.00,-5.32
2020,16,10,1011.34,1010.15,-10.51
2020,17,10,1011.59,1009.30,-3.79
2020,18,10,1012.00,1010.15,-6.48
2020,19,10,1012.51,1009.90,-1.83
2020,20,10,1013.00,1010.00,0.55
2020,21,10,1013.71,1009.55,7.64
2020,22,10,1013.92,1009.30,10.45
2020,23,10,1012.72,1009.45,2.20
2020,24,10,1011.65,1009.85,-6.78
2020,25,10,1011.35,1009.45,-6.17
2020,26,10,1011.80,1008.70,1.16
2020,27,10,1012.31,1010.55,-7.03
2020,28,10,1012.38,1011.90,-14.85
2020,29,10,1013.72,1011.45,-3.91
2020,30,10,1015.24,1010.05,13.94
2020,31,10,1016.75,1008.60,32.03
2020,1,11,1017.05,1010.15,26.32
2020,2,11,1016.75,1011.10,18.07
2020,3,11,1015.26,1011.90,2.97
2020,4,11,1013.57,1012.10,-9.50
2020,5,11,1013.29,1011.20,-5.41
2020,6,11,1014.72,1010.80,6.66
2020,7,11,1014.23,1010.25,7.06
2020,8,11,1012.67,1008.95,5.34
2020,9,11,1013.35,1009.65,5.21
2020,10,11,1014.73,1010.20,10.69
2020,11,11,1014.64,1011.35,2.51
2020,12,11,1014.20,1010.30,6.53
2020,13,11,1014.21,1008.70,17.15
2020,14,11,1014.74,1008.95,19.00
2020,15,11,1014.73,1010.75,7.06
2020,16,11,1014.71,1009.50,15.17
2020,17,11,1014.69,1008.70,20.32
2020,18,11,1014.15,1008.05,21.04
2020,19,11,1013.38,1008.25,14.64
2020,20,11,1011.63,1007.90,5.41
2020,21,11,1010.60,1008.80,-7.32
2020,22,11,1010.25,1008.65,-8.64
2020,23,11,1010.69,1008.50,-4.75
2020,24,11,1009.77,1006.75,0.73
2020,25,11,1009.30,1005.40,6.53
2020,26,11,1010.13,1006.15,7.06
2020,27,11,1010.77,1007.35,3.36
2020,28,11,1012.23,1006.90,15.96
2020,29,11,1013.51,1006.10,29.68
2020,30,11,1014.91,1006.65,35.29
2020,1,12,1014.81,1007.80,17.97
2020,2,12,1013.45,1007.75,11.30
2020,3,12,1012.37,1007.60,6.56
2020,4,12,1013.26,1007.25,12.88
2020,5,12,1014.69,1008.85,12.01
2020,6,12,1015.79,1008.65,18.63
2020,7,12,1015.26,1010.05,8.80
2020,8,12,1013.79,1009.45,4.37
2020,9,12,1013.70,1008.10,10.79
2020,10,12,1013.65,1008.60,7.99
2020,11,12,1014.73,1008.00,16.54
2020,12,12,1014.59,1008.05,15.58
2020,13,12,1013.95,1007.25,16.39
2020,14,12,1013.95,1006.60,19.70
2020,15,12,1013.54,1004.95,26.01
2020,16,12,1013.64,1003.60,33.40
2020,17,12,1012.34,1003.05,29.58
2020,18,12,1012.11,1001.20,37.83
2020,19,12,1011.45,1005.00,15.12
2020,20,12,1012.84,1005.95,17.36
2020,21,12,1012.31,1004.10,24.08
2020,22,12,1010.84,1003.95,17.36
2020,23,12,1010.81,1005.35,10.08
2020,24,12,1012.01,1006.95,8.04
2020,25,12,1012.69,1007.35,9.47
2020,26,12,1013.39,1006.75,16.08
2020,27,12,1013.66,1006.75,17.46
2020,28,12,1012.89,1005.50,19.90
2020,29,12,1014.09,1005.30,27.03
2020,30,12,1014.71,1005.50,29.17
2020,31,12,1013.20,1004.70,25.55
2021,1,1,1013.29,1005.35,16.71
2021,2,1,1013.98,1004.70,23.10
2021,3,1,1014.45,1004.55,26.05
2021,4,1,1013.97,1004.40,24.48
2021,5,1,1015.41,1005.10,28.00
2021,6,1,1014.99,1004.55,28.62
2021,7,1,1013.12,1005.40,15.67
2021,8,1,1011.86,1006.25,5.62
2021,9,1,1012.50,1005.85,10.57
2021,10,1,1014.58,1006.90,15.48
2021,11,1,1015.25,1007.05,17.95
2021,12,1,1015.26,1005.85,23.71
2021,13,1,1015.21,1006.00,22.76
2021,14,1,1014.66,1006.15,19.43
2021,15,1,1013.21,1004.80,18.95
2021,16,1,1013.45,1004.05,23.67
2021,17,1,1013.92,1004.55,23.52
2021,18,1,1014.69,1004.75,26.24
2021,19,1,1013.59,1006.35,13.38
2021,20,1,1013.04,1008.55,0.29
2021,21,1,1012.60,1008.60,-2.05
2021,22,1,1013.44,1007.90,5.29
2021,23,1,1013.01,1006.80,8.48
2021,24,1,1012.66,1007.15,5.14
2021,25,1,1013.50,1005.00,19.38
2021,26,1,1013.31,1002.65,29.67
2021,27,1,1011.84,1001.85,26.48
2021,28,1,1011.25,1004.30,12.00
2021,29,1,1011.57,1004.75,11.38
2021,30,1,1012.17,1005.70,9.71
2021,31,1,1012.24,1007.25,2.67
2021,1,2,1012.20,1005.85,8.42
2021,2,2,1013.34,1005.40,15.95
2021,3,2,1012.97,1004.20,19.88
2021,4,2,1010.66,1003.70,11.31
2021,5,2,1009.17,1005.00,-1.89
2021,6,2,1011.00,1003.65,13.16
2021,7,2,1014.11,1003.85,26.93
2021,8,2,1014.48,1002.75,33.89
2021,9,2,1013.86,1004.10,24.56
2021,10,2,1013.65,1005.85,15.29
2021,11,2,1013.12,1007.05,7.10
2021,12,2,1012.65,1007.40,3.22
2021,13,2,1011.88,1006.65,3.12
2021,14,2,1011.79,1005.95,6.01
2021,15,2,1013.13,1005.00,16.85
2021,16,2,1015.88,1005.30,28.44
2021,17,2,1015.26,1004.90,27.40
2021,18,2,1013.29,1003.85,23.05
2021,19,2,1012.36,1003.60,19.83
2021,20,2,1011.91,1002.70,21.96
2021,21,2,1012.44,1003.45,20.92
2021,22,2,1011.86,1004.65,12.49
2021,23,2,1010.22,1006.50,-4.02
2021,24,2,1008.06,1005.95,-11.64
2021,25,2,1007.90,1006.10,-13.11
2021,26,2,1009.84,1004.40,4.12
2021,27,2,1009.96,1005.40,-0.05
2021,28,2,1009.94,1007.10,-8.19
2021,1,3,1011.34,1008.50,-6.00
2021,2,3,1011.54,1008.70,-6.00
2021,3,3,1010.79,1008.30,-7.91
2021,4,3,1010.81,1008.55,-9.17
2021,5,3,1011.64,1008.20,-2.73
2021,6,3,1011.35,1008.05,-3.49
2021,7,3,1010.40,1007.25,-4.31
2021,8,3,1010.52,1007.55,-5.29
2021,9,3,1013.79,1008.25,8.73
2021,10,3,1015.47,1009.05,13.53
2021,11,3,1014.15,1011.10,-4.86
2021,12,3,1013.02,1011.45,-12.93
2021,13,3,1013.10,1010.60,-7.86
2021,14,3,1013.24,1009.05,1.36
2021,15,3,1013.06,1009.75,-3.44
2021,16,3,1012.15,1009.80,-8.67
2021,17,3,1011.14,1007.75,-3.00
2021,18,3,1011.00,1007.70,-3.49
2021,19,3,1011.27,1006.75,3.16
2021,20,3,1011.81,1005.35,13.75
2021,21,3,1013.16,1006.55,14.57
2021,22,3,1013.64,1007.70,10.91
2021,23,3,1013.99,1008.50,8.46
2021,24,3,1013.64,1007.50,12.00
2021,25,3,1013.81,1008.45,7.75
2021,26,3,1012.77,1006.85,10.80
2021,27,3,1011.85,1007.15,4.15
2021,28,3,1011.54,1006.70,4.91
2021,29,3,1010.70,1007.30,-2.95
2021,30,3,1008.70,1006.05,-7.04
2021,31,3,1008.02,1005.95,-10.20
2021,1,4,1008.46,1007.15,-8.55
2021,2,4,1008.30,1007.30,-11.09
2021,3,4,1009.21,1006.85,0.08
2021,4,4,1011.76,1007.05,19.39
2021,5,4,1011.66,1008.30,8.30
2021,6,4,1010.87,1009.85,-10.93
2021,7,4,1010.26,1008.75,-6.90
2021,8,4,1011.17,1006.95,15.37
2021,9,4,1012.25,1008.40,12.33
2021,10,4,1012.90,1008.65,15.61
2021,11,4,1011.26,1009.45,-4.44
2021,12,4,1009.79,1010.75,-27.20
2021,13,4,1010.16,1011.00,-26.21
2021,14,4,1012.05,1010.00,-2.47
2021,15,4,1013.41,1010.30,6.24
2021,16,4,1012.76,1011.05,-5.26
2021,17,4,1012.70,1010.75,-3.29
2021,18,4,1014.02,1010.50,9.61
2021,19,4,1014.41,1009.20,23.50
2021,20,4,1013.84,1009.50,16.35
2021,21,4,1013.39,1010.55,4.03
2021,22,4,1013.61,1009.30,16.11
2021,23,4,1013.00,1009.70,7.81
2021,24,4,1012.10,1011.65,-15.61
2021,25,4,1013.64,1011.30,-0.08
2021,26,4,1014.63,1010.65,13.39
2021,27,4,1015.08,1011.40,10.93
2021,28,4,1014.54,1011.75,3.62
2021,29,4,1013.88,1011.60,-0.58
2021,30,4,1012.40,1012.30,-18.49
2021,1,5,1011.48,1012.90,-24.17
2021,2,5,1011.28,1012.30,-21.01
2021,3,5,1013.01,1010.60,6.08
2021,4,5,1014.96,1010.25,24.25
2021,5,5,1015.56,1009.85,32.15
2021,6,5,1014.29,1009.95,21.33
2021,7,5,1012.36,1009.60,8.85
2021,8,5,1012.15,1009.80,5.61
2021,9,5,1013.36,1010.20,12.01
2021,10,5,1013.49,1010.90,7.50
2021,11,5,1013.20,1010.90,5.21
2021,12,5,1013.34,1010.85,6.71
2021,13,5,1014.04,1010.30,16.59
2021,14,5,1015.40,1010.55,25.36
2021,15,5,1015.48,1010.60,25.59
2021,16,5,1014.40,1011.45,10.35
2021,17,5,1013.24,1011.50,0.79
2021,18,5,1013.69,1011.95,0.79
2021,19,5,1013.64,1011.05,7.50
2021,20,5,1012.99,1011.25,0.79
2021,21,5,1012.49,1011.25,-3.16
2021,22,5,1013.20,1010.50,8.37
2021,23,5,1012.24,1011.00,-3.16
2021,24,5,1012.92,1012.75,-11.61
2021,25,5,1014.51,1012.80,0.55
2021,26,5,1015.17,1013.45,0.63
2021,27,5,1015.19,1014.55,-7.90
2021,28,5,1013.15,1014.20,-21.25
2021,29,5,1011.82,1012.40,-17.54
2021,30,5,1010.89,1011.20,-15.40
2021,31,5,1012.10,1010.55,-0.71
2021,1,6,1014.45,1011.55,13.93
2021,2,6,1014.21,1011.95,8.74
2021,3,6,1011.98,1012.10,-10.53
2021,4,6,1011.65,1013.10,-21.30
2021,5,6,1011.44,1013.40,-25.43
2021,6,6,1011.54,1012.95,-20.97
2021,7,6,1012.52,1013.25,-15.47
2021,8,6,1013.33,1012.45,-2.43
2021,9,6,1013.74,1011.75,6.56
2021,10,6,1013.54,1012.60,-1.94
2021,11,6,1014.54,1012.95,3.32
2021,12,6,1014.99,1013.30,4.13
2021,13,6,1015.55,1012.50,15.14
2021,14,6,1016.19,1011.65,27.21
2021,15,6,1016.13,1011.50,27.94
2021,16,6,1015.96,1013.10,13.60
2021,17,6,1015.23,1013.25,6.48
2021,18,6,1014.21,1013.85,-6.64
2021,19,6,1013.56,1014.65,-18.38
2021,20,6,1013.54,1014.60,-18.14
2021,21,6,1014.69,1013.70,-1.54
2021,22,6,1015.70,1012.95,12.71
2021,23,6,1016.40,1013.80,11.50
2021,24,6,1015.69,1012.65,15.06
2021,25,6,1015.42,1012.90,10.85
2021,26,6,1015.34,1014.05,0.89
2021,27,6,1015.51,1015.15,-6.64
2021,28,6,1015.05,1014.40,-4.29
2021,29,6,1015.92,1013.35,11.26
2021,30,6,1017.31,1012.00,33.44
2021,1,7,1017.63,1011.85,31.42
2021,2,7,1016.38,1012.25,20.66
2021,3,7,1016.04,1012.50,16.82
2021,4,7,1014.11,1013.40,-1.63
2021,5,7,1013.35,1012.35,0.26
2021,6,7,1014.39,1011.65,11.60
2021,7,7,1014.60,1011.60,13.30
2021,8,7,1014.84,1011.75,13.89
2021,9,7,1015.63,1011.45,20.99
2021,10,7,1015.83,1012.10,18.06
2021,11,7,1016.45,1012.75,17.86
2021,12,7,1016.64,1012.55,20.40
2021,13,7,1015.66,1010.80,25.42
2021,14,7,1017.50,1009.95,42.96
2021,15,7,1017.92,1011.30,36.90
2021,16,7,1016.94,1011.55,28.88
2021,17,7,1014.96,1010.85,20.53
2021,18,7,1014.83,1011.55,15.12
2021,19,7,1015.49,1013.10,9.32
2021,20,7,1016.38,1013.25,14.15
2021,21,7,1016.63,1013.90,11.54
2021,22,7,1016.15,1012.70,16.23
2021,23,7,1016.48,1012.40,20.34
2021,24,7,1016.49,1012.95,16.82
2021,25,7,1016.52,1013.70,12.13
2021,26,7,1015.59,1012.30,15.19
2021,27,7,1014.67,1013.55,1.04
2021,28,7,1015.56,1012.95,10.76
2021,29,7,1015.98,1012.85,14.15
2021,30,7,1015.39,1012.75,10.95
2021,31,7,1014.46,1013.45,0.33
2021,1,8,1015.08,1012.75,4.17
2021,2,8,1015.95,1012.75,9.76
2021,3,8,1014.71,1014.05,-6.55
2021,4,8,1013.99,1015.10,-17.92
2021,5,8,1015.35,1015.85,-14.00
2021,6,8,1016.96,1017.20,-12.33
2021,7,8,1017.20,1016.30,-5.01
2021,8,8,1017.38,1015.75,-0.32
2021,9,8,1018.19,1014.35,13.87
2021,10,8,1018.11,1013.60,18.18
2021,11,8,1017.38,1015.25,2.89
2021,12,8,1016.02,1014.25,0.58
2021,13,8,1013.90,1013.10,-5.65
2021,14,8,1014.80,1013.20,-0.51
2021,15,8,1016.52,1013.55,8.29
2021,16,8,1015.49,1014.50,-4.43
2021,17,8,1013.41,1013.60,-12.01
2021,18,8,1014.74,1011.40,10.66
2021,19,8,1016.33,1011.95,17.34
2021,20,8,1016.24,1012.95,10.34
2021,21,8,1014.99,1012.75,3.60
2021,22,8,1014.35,1012.40,1.73
2021,23,8,1015.03,1011.65,10.92
2021,24,8,1014.93,1011.25,12.85
2021,25,8,1014.73,1012.20,5.46
2021,26,8,1014.35,1011.90,4.95
2021,27,8,1013.70,1011.55,3.02
2021,28,8,1015.46,1011.55,14.32
2021,29,8,1017.52,1010.95,31.41
2021,30,8,1017.51,1011.60,27.17
2021,31,8,1015.79,1012.10,12.91
2021,1,9,1014.58,1011.80,2.53
2021,2,9,1014.85,1011.45,6.26
2021,3,9,1015.82,1010.45,18.11
2021,4,9,1015.88,1010.65,17.27
2021,5,9,1015.25,1011.75,6.86
2021,6,9,1015.24,1014.10,-7.34
2021,7,9,1016.73,1014.15,1.32
2021,8,9,1017.31,1013.50,8.72
2021,9,9,1015.61,1013.75,-3.01
2021,10,9,1015.55,1013.45,-1.56
2021,11,9,1017.66,1011.55,22.56
2021,12,9,1018.34,1010.75,31.47
2021,13,9,1017.57,1012.25,17.81
2021,14,9,1016.76,1012.90,9.03
2021,15,9,1016.31,1012.50,8.72
2021,16,9,1016.61,1011.90,14.14
2021,17,9,1017.26,1012.25,15.94
2021,18,9,1017.61,1012.90,14.14
2021,19,9,1016.79,1013.50,5.60
2021,20,9,1015.81,1011.80,9.93
2021,21,9,1014.79,1011.65,4.69
2021,22,9,1013.45,1012.85,-10.59
2021,23,9,1011.46,1012.95,-23.16
2021,24,9,1011.09,1011.75,-18.17
2021,25,9,1013.18,1011.10,-1.68
2021,26,9,1016.65,1010.60,22.20
2021,27,9,1018.58,1010.20,36.22
2021,28,9,1017.85,1009.90,33.63
2021,29,9,1016.39,1010.85,19.13
2021,30,9,1015.26,1011.00,11.43
2021,1,10,1014.94,1010.10,11.80
2021,2,10,1014.09,1010.00,7.21
2021,3,10,1013.21,1007.85,14.98
2021,4,10,1012.14,1006.95,13.94
2021,5,10,1012.23,1007.65,10.21
2021,6,10,1013.78,1008.80,12.65
2021,7,10,1014.42,1008.95,15.65
2021,8,10,1012.98,1009.70,2.26
2021,9,10,1011.65,1009.80,-6.48
2021,10,10,1011.85,1009.05,-0.67
2021,11,10,1012.85,1008.00,11.86
2021,12,10,1013.09,1008.00,13.33
2021,13,10,1013.66,1008.20,15.59
2021,14,10,1014.90,1008.20,23.17
2021,15,10,1015.90,1008.50,27.44
2021,16,10,1015.49,1008.95,22.19
2021,17,10,1016.85,1010.25,22.56
2021,18,10,1016.99,1011.10,18.22
2021,19,10,1016.08,1012.15,6.23
2021,20,10,1014.88,1011.50,2.87
2021,21,10,1013.86,1009.45,9.17
2021,22,10,1010.35,1010.60,-19.32
2021,23,10,1010.27,1011.10,-22.86
2021,24,10,1012.65,1010.60,-5.26
2021,25,10,1013.81,1010.20,4.28
2021,26,10,1014.62,1010.55,7.09
2021,27,10,1014.10,1011.25,-0.37
2021,28,10,1012.55,1009.80,-0.98
2021,29,10,1013.09,1010.60,-2.57
2021,30,10,1013.91,1011.10,-0.61
2021,31,10,1013.39,1011.10,-3.79
2021,1,11,1014.05,1010.00,7.52
2021,2,11,1015.80,1011.00,12.47
2021,3,11,1014.60,1010.95,4.88
2021,4,11,1013.04,1009.40,4.82
2021,5,11,1011.96,1008.90,0.99
2021,6,11,1012.56,1007.60,13.52
2021,7,11,1013.98,1007.25,25.20
2021,8,11,1013.47,1007.75,18.54
2021,9,11,1012.81,1007.20,17.81
2021,10,11,1013.19,1007.20,20.32
2021,11,11,1012.61,1006.75,19.46
2021,12,11,1012.51,1007.50,13.85
2021,13,11,1012.05,1007.35,11.81
2021,14,11,1010.86,1009.15,-7.92
2021,15,11,1012.45,1009.10,2.90
2021,16,11,1014.90,1009.45,16.75
2021,17,11,1014.51,1009.70,12.53
2021,18,11,1012.86,1008.05,12.53
2021,19,11,1012.81,1008.00,12.53
2021,20,11,1012.83,1008.60,8.71
2021,21,11,1012.84,1008.70,8.11
2021,22,11,1012.10,1008.30,5.87
2021,23,11,1012.10,1007.30,12.47
2021,24,11,1013.71,1007.30,23.09
2021,25,11,1015.00,1007.25,31.93
2021,26,11,1014.36,1006.90,30.01
2021,27,11,1012.49,1009.10,3.17
2021,28,11,1010.91,1008.50,-3.30
2021,29,11,1012.09,1007.75,9.43
2021,30,11,1012.89,1006.90,20.32
2021,1,12,1013.27,1007.70,10.64
2021,2,12,1013.94,1007.65,14.30
2021,3,12,1013.93,1008.10,11.96
2021,4,12,1013.19,1007.05,13.54
2021,5,12,1012.08,1006.25,11.96
2021,6,12,1012.66,1005.15,20.51
2021,7,12,1013.53,1007.30,14.00
2021,8,12,1012.70,1008.00,6.21
2021,9,12,1012.88,1007.75,8.40
2021,10,12,1013.77,1007.10,16.24
2021,11,12,1013.46,1007.35,13.39
2021,12,12,1012.76,1007.10,11.09
2021,13,12,1012.98,1006.15,17.05
2021,14,12,1013.98,1006.20,21.89
2021,15,12,1014.24,1007.25,17.87
2021,16,12,1013.25,1007.15,13.34
2021,17,12,1012.74,1007.40,9.47
2021,18,12,1012.01,1008.00,2.69
2021,19,12,1011.33,1009.25,-7.13
2021,20,12,1009.99,1011.50,-25.41
2021,21,12,1009.09,1009.10,-17.77
2021,22,12,1011.50,1006.85,5.95
2021,23,12,1014.85,1005.60,29.37
2021,24,12,1015.80,1005.35,35.48
2021,25,12,1012.82,1000.90,42.97
2021,26,12,1009.20,1000.20,28.10
2021,27,12,1009.59,999.40,34.16
2021,28,12,1010.94,1003.35,20.92
2021,29,12,1013.61,1006.05,20.77
2021,30,12,1014.44,1007.30,18.63
2021,31,12,1013.42,1008.00,9.87
2022,1,1,1011.96,1007.95,-2.00
2022,2,1,1011.64,1007.55,-1.62
2022,3,1,1011.63,1006.25,4.52
2022,4,1,1012.95,1006.45,9.86
2022,5,1,1012.63,1006.25,9.29
2022,6,1,1011.09,1008.05,-6.62
2022,7,1,1008.45,1008.20,-19.90
2022,8,1,1007.02,1008.20,-26.71
2022,9,1,1007.84,1008.45,-24.00
2022,10,1,1011.99,1008.60,-4.95
2022,11,1,1013.14,1008.40,1.48
2022,12,1,1011.05,1007.25,-3.00
2022,13,1,1008.50,1005.30,-5.86
2022,14,1,1007.03,1007.15,-21.67
2022,15,1,1009.09,1007.40,-13.05
2022,16,1,1010.75,1008.25,-9.19
2022,17,1,1010.95,1007.35,-3.95
2022,18,1,1011.08,1005.85,3.81
2022,19,1,1011.19,1005.00,8.38
2022,20,1,1011.83,1005.30,10.00
2022,21,1,1012.65,1005.85,11.29
2022,22,1,1012.63,1005.50,12.86
2022,23,1,1012.70,1005.55,12.95
2022,24,1,1013.60,1005.20,18.90
2022,25,1,1013.66,1005.30,18.71
2022,26,1,1014.61,1006.50,17.52
2022,27,1,1015.83,1006.65,22.62
2022,28,1,1015.50,1006.25,22.95
2022,29,1,1014.06,1004.55,24.19
2022,30,1,1014.26,1004.05,27.52
2022,31,1,1014.10,1004.20,26.05
2022,1,2,1013.80,1005.65,16.94
2022,2,2,1014.05,1006.50,14.10
2022,3,2,1013.36,1005.50,15.57
2022,4,2,1014.27,1005.85,18.22
2022,5,2,1015.14,1006.80,17.84
2022,6,2,1014.81,1008.35,8.94
2022,7,2,1014.50,1008.35,7.48
2022,8,2,1014.32,1007.65,9.94
2022,9,2,1014.14,1006.80,13.11
2022,10,2,1013.96,1007.80,7.52
2022,11,2,1012.52,1007.50,2.13
2022,12,2,1011.45,1006.35,2.51
2022,13,2,1010.95,1007.45,-5.06
2022,14,2,1010.84,1009.80,-16.71
2022,15,2,1011.49,1008.60,-7.95
2022,16,2,1011.65,1006.25,3.93
2022,17,2,1011.79,1006.80,1.99
2022,18,2,1011.90,1007.65,-1.51
2022,19,2,1011.98,1006.75,3.12
2022,20,2,1012.56,1005.55,11.55
2022,21,2,1012.81,1004.65,16.99
2022,22,2,1012.58,1006.20,8.57
2022,23,2,1012.19,1007.95,-1.56
2022,24,2,1013.42,1007.55,6.15
2022,25,2,1014.51,1005.95,18.88
2022,26,2,1014.86,1005.75,21.49
2022,27,2,1014.34,1006.00,17.84
2022,28,2,1014.71,1008.30,8.71
2022,1,3,1015.29,1008.10,17.73
2022,2,3,1015.66,1007.50,23.02
2022,3,3,1014.81,1007.60,17.84
2022,4,3,1014.71,1007.60,17.29
2022,5,3,1014.33,1005.30,27.77
2022,6,3,1013.82,1005.90,21.71
2022,7,3,1014.25,1006.70,19.69
2022,8,3,1013.71,1007.05,14.84
2022,9,3,1013.16,1006.75,13.48
2022,10,3,1013.29,1007.60,9.55
2022,11,3,1015.10,1007.45,20.24
2022,12,3,1015.68,1007.60,22.59
2022,13,3,1014.79,1008.55,12.55
2022,14,3,1014.78,1007.40,18.77
2022,15,3,1014.86,1006.65,23.30
2022,16,3,1014.12,1006.55,19.80
2022,17,3,1012.90,1007.65,7.15
2022,18,3,1013.85,1006.05,21.06
2022,19,3,1014.32,1006.10,23.35
2022,20,3,1014.51,1007.60,16.20
2022,21,3,1013.65,1007.65,11.24
2022,22,3,1013.04,1007.85,6.82
2022,23,3,1012.71,1007.60,6.38
2022,24,3,1011.80,1007.60,1.42
2022,25,3,1013.32,1008.35,5.62
2022,26,3,1015.01,1008.30,15.11
2022,27,3,1013.81,1008.40,8.02
2022,28,3,1013.09,1008.00,6.27
2022,29,3,1013.67,1009.10,3.44
2022,30,3,1015.10,1009.40,9.60
2022,31,3,1014.01,1009.60,2.56
2022,1,4,1010.47,1008.80,-5.59
2022,2,4,1010.58,1008.00,1.89
2022,3,4,1013.10,1008.10,21.77
2022,4,4,1015.89,1009.05,36.89
2022,5,4,1015.80,1009.85,29.58
2022,6,4,1013.44,1008.35,22.51
2022,7,4,1012.66,1007.50,23.09
2022,8,4,1013.61,1007.15,33.77
2022,9,4,1014.01,1008.70,24.32
2022,10,4,1013.58,1008.35,23.66
2022,11,4,1013.13,1007.90,23.66
2022,12,4,1013.76,1007.15,35.00
2022,13,4,1013.89,1008.20,27.44
2022,14,4,1013.95,1008.60,24.65
2022,15,4,1013.57,1009.15,17.01
2022,16,4,1013.19,1008.30,20.87
2022,17,4,1014.44,1008.75,27.44
2022,18,4,1014.95,1009.70,23.83
2022,19,4,1015.53,1009.40,31.06
2022,20,4,1015.27,1009.10,31.39
2022,21,4,1013.52,1009.65,12.49
2022,22,4,1013.52,1009.50,13.72
2022,23,4,1012.61,1008.00,18.57
2022,24,4,1011.71,1007.35,16.52
2022,25,4,1012.30,1006.50,28.35
2022,26,4,1014.35,1006.50,45.19
2022,27,4,1015.15,1008.10,38.62
2022,28,4,1014.42,1009.15,23.99
2022,29,4,1013.24,1010.10,6.49
2022,30,4,1012.55,1010.00,1.64
2022,1,5,1012.09,1009.50,7.50
2022,2,5,1011.75,1009.90,1.66
2022,3,5,1012.66,1009.85,9.24
2022,4,5,1012.89,1009.55,13.43
2022,5,5,1012.88,1009.60,12.95
2022,6,5,1013.39,1010.10,13.03
2022,7,5,1014.88,1010.50,21.64
2022,8,5,1015.09,1009.85,28.44
2022,9,5,1014.65,1008.30,37.20
2022,10,5,1014.09,1007.45,39.49
